Wdft_RegionIdentifier,Census_IsTouchEnabled,Census_IsSecureBootEnabled,IsSxsPassiveMode,Census_MDC2FormFactor,Census_OSWUAutoUpdateOptionsName,OsSuite,Census_IsPortableOperatingSystem,Census_ActivationChannel,Census_OSArchitecture,AutoSampleOptIn,Census_GenuineStateName,Census_IsPenCapable,Processor,ProductName,Census_PrimaryDiskTypeName,Platform,HasTpm,MachineIdentifier,Census_HasOpticalDiskDrive,SkuEdition,IsBeta,OsPlatformSubRelease,Census_FlightRing,Census_OSInstallTypeName,Census_DeviceFamily,SmartScreen,HasDetections
8.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,604e237eb17d55fcdd9486d5ec359b97,0,Pro,0,th2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
11.0,0,1,1,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,62fe0eeed95095eae1ad0c7af8700c3c,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
15.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4fef36a2fc0631e7ba68480489ff2762,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
15.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,Unspecified,windows10,1,088b0d1b66ca491df00e607c919668af,1,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
15.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,cdc1f6cdb9d04ae747b1d0cd02fd8ac1,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
12.0,0,1,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,81cf6ac6844cfb64df7bc0ad9d29430c,0,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
1.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,e5a1cbbd0ce4f45b90a30f5d3fe455c7,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
15.0,1,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,Unspecified,windows10,1,84d7897fedbe1a201437236e4dbe6ce2,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Desktop,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,236f68a96a43200eaec12fe639524286,1,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
10.0,0,0,0,Notebook,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,c2bf91e4b8e8d6c7b91d6845e3afb45e,0,Pro,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,1
7.0,1,1,0,Detachable,Notify,256,0,OEM:DM,amd64,0,IS_GENUINE,1,x64,win8defender,SSD,windows10,1,ba37fb59566a8cd41efe39504ed4e3f9,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e128d3e613744635110d344e8a19a0d4,1,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
2.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,3be036aeb5908ed4327bf869852ec230,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,9021fbca7a6bf616dfcdb8a99990d5e3,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,Warn,0
15.0,0,0,0,Desktop,FullAuto,768,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,e57f7f3854af4e89362f6500c19890d4,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
11.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,9b1dcc973c7d2ab7647b647f50a5fcdb,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
10.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,99f5833ffeef5aed5f806091a026d0b8,0,Pro,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Desktop,Off,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,dd0688367ba1ceb50fcf51ba1e4d8aa0,1,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,b2141428e6e4b4d139f61548fb2e1f3b,0,Home,0,th2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Desktop,FullAuto,768,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,Unspecified,windows10,1,6e90e11331cccba722b3d22da4285785,0,Home,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,1
7.0,0,0,0,Notebook,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,ed0217ec24606a504ed1b6596f4600d3,0,Pro,0,rs1,Retail,Update,Windows.Desktop,RequireAdmin,0
1.0,0,0,0,Notebook,FullAuto,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,e97a549163293388a44a8ab6f7575832,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
15.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,Unspecified,windows10,1,96d6de1fc89592911fcf6f74f3d3c3f2,0,Home,0,th2,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2b6f9e69e32d737bb6c4bfbeee083efc,0,Home,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2f66f0315cbd57ff9ccde33100728136,1,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Notebook,FullAuto,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,3278e87d8f20d6e3c4ac06d14126a78e,0,Home,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,1
10.0,1,1,0,Convertible,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,87cc2672c70a77353582e7477046ed42,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,23ddf258043f3c1562391d742074ec3d,1,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,88a28a6bcfe9c3af3b419259e21afcf9,1,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,UNKNOWN,256,0,Volume:GVLK,amd64,0,INVALID_LICENSE,0,x64,win8defender,Unspecified,windows10,1,029e2be1a0af80305e677e00fed36867,0,Enterprise,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
13.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,520fff2fa2b951c6a3bf0e27c602c84b,0,Pro,0,rs4,Retail,CleanPCRefresh,Windows.Desktop,ExistsNotSet,1
15.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,3695945f071f11e16470480173e3bcbf,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f2be895364d4deb5e6a9d99d60a668cf,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,OFFLINE,0,x64,win8defender,HDD,windows10,1,3122ed1f2434626a922de2564c6d1f9b,0,Pro,0,th1,NOT_SET,IBSClean,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Desktop,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,2323284a62bed74e37b4b814e3569e1a,0,Home,0,rs1,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
10.0,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,972df82ed90ab3c003445788558b3636,0,Pro,0,rs2,Retail,Update,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a906b1dfd26c9f912cd12e16ae285de3,0,Home,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,fd43d5c2963aebfbf2be11d55d66029f,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,be01a4ff7e7dfa45174f17655a4b5f25,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
3.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f4de5c466ed11f809f0b612323f7b4a7,0,Home,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
1.0,0,1,1,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4edf95f7678323ee485111ffe440cb14,1,Home,0,rs1,Retail,Refresh,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,2a51558cb2307a90c3e8ab3270e76830,1,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
3.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,1bc3c8839675f7d1cf9ebe28314d72c6,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
11.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,3201e185211ccc08bca1a49583339192,0,Home,0,rs1,Retail,Other,Windows.Desktop,ExistsNotSet,0
15.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows8,1,2cf966c2f20411a11404ee5b70d70bfb,0,Pro,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
11.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,080479134cf90c166bf9527068e489ae,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,df2d288d48a4f8f8339741c4a2b78f6c,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,33a53b1ee420aff86b0f37dbfba4de33,0,Home,0,rs2,Retail,Other,Windows.Desktop,ExistsNotSet,1
1.0,0,0,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1247246ed8e8593859d6935f4ca2a08f,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
1.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,44ea47c69d3d847b5e5757ae5ec752fe,0,Pro,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
15.0,0,0,0,Notebook,Notify,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,7c312dbc84622d8ebf436bcb7d4e2527,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,OFFLINE,0,x64,win8defender,Unspecified,windows10,1,9707ba033c285dcf03fa9265955aab60,0,Pro,0,th2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Desktop,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,mse,HDD,windows7,0,f68575f97e76e81c9b715a4e14e93837,0,Invalid,0,windows7,Retail,Update,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,UNKNOWN,windows10,1,b0e3dcdc4ea50767d25b6b30592de07b,0,Pro,0,rs4,Retail,CleanPCRefresh,Windows.Desktop,ExistsNotSet,0
11.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ab3479ab99d3b03a3dd492faa17dffe3,0,Home,0,rs4,Retail,CleanPCRefresh,Windows.Desktop,RequireAdmin,1
1.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,ab18b092265f7a30d6dece0ecae6873c,0,Home,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Desktop,Notify,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,af8c20a195f8eff77594ac97c4e6c41c,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,c8ad06b47abcf26aab2fd221aa6c0cb6,0,Home,0,rs3,Retail,Other,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,fd8810b81d09c98e41884d8da5335eb9,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
15.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,57136e5053e5137848ca61c715b79a73,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,b2975df680dfc30bb6b209545b7aa40d,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
10.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,210576b396b9edef058e1a8c04e7badd,0,Home,0,th2,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
15.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,9bd3c31e8201e5d31cade18b1f65a9a1,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
11.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,d27cae254de35602382ba9df92cf4ddf,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,FullAuto,256,0,OEM:NONSLP,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,5171c94e6039e6d6f74a4c2b40d32018,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
3.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,479d8063b129e58ac668f016050802e1,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Desktop,FullAuto,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,df242674452809437488758e476eae54,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,Off,1
1.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,1,x64,win8defender,SSD,windows10,1,f1165a53bd0b95f6a3c91df2b3cf0c4f,0,Pro,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
3.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,e962ee2b6811ead39b714aced93fc918,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,Unspecified,windows10,1,c60de3d3d0dcd26f63b42cd562ae7e13,0,Pro,0,rs4,Unknown,IBSClean,Windows.Desktop,Off,0
10.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,8ecee37895c64aa8919486d6472651cf,0,Home,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,1
7.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,72cfc982ba752ab218eb2ba7367ca71d,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,0
13.0,0,1,0,AllInOne,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,e508bfe79d5c00df266f37bb3ad7e34c,0,Home,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,1
11.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,37de75bb0ffe6a04a878a820921eedf5,1,Home,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,SSD,windows10,1,6e514ca422f3435422fc189757ea1f29,0,Home,0,rs4,Unknown,IBSClean,Windows.Desktop,ExistsNotSet,1
15.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,acb73a00f26957da1381f254d302d0f7,1,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
11.0,0,0,0,Notebook,UNKNOWN,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,64e38afe793e909f187aa5e31f542e50,0,Home,0,rs1,Retail,IBSClean,Windows.Desktop,RequireAdmin,1
15.0,0,1,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,091501d55d661bc96545d1c0b97d0ad9,0,Home,0,rs1,Retail,Other,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,e0e3588d8e07a461ea088fc3e8fb3885,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
1.0,0,0,0,Desktop,Notify,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,8ae8aedc51690c21e565ca61f83ba176,1,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
12.0,0,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,f74ac2eb02dead67a1310ec1b206fa09,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
3.0,0,0,0,Desktop,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,8388001c6d692d1857b2239de46a8a37,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
7.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,cd671f55af44b0b6440deeb6423fda19,0,Home,0,rs4,Retail,Reset,Windows.Desktop,ExistsNotSet,0
6.0,0,0,0,Notebook,UNKNOWN,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,025f1ee53456d5174808132a1505bf3a,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
3.0,0,0,0,Desktop,FullAuto,256,0,Retail,x86,0,INVALID_LICENSE,0,x86,win8defender,UNKNOWN,windows10,1,c04301c4d1c9cb7b0a13a254c0a2fe06,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,RequireAdmin,0
10.0,0,0,0,Notebook,AutoInstallAndRebootAtMaintenanceTime,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,1073cde7b10c50e5e65f21be1d3d156c,0,Pro,0,rs3,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
10.0,1,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,cf9d53a13fe37c40935eaec302ac5e0b,1,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
11.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,9b3c2aad8b93a658b4c67daea77946ad,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
6.0,0,0,0,Notebook,UNKNOWN,256,0,OEM:DM,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,8503d9cef52ccf12cd3dcdad0e150ca7,0,Pro,0,rs4,NOT_SET,IBSClean,Windows.Desktop,ExistsNotSet,0
10.0,0,0,0,Notebook,UNKNOWN,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,7e26be9bc026ce32066fb0aac880bed8,0,Pro,0,rs2,Retail,IBSClean,Windows.Desktop,ExistsNotSet,0
7.0,0,0,0,Notebook,Notify,768,0,Retail,x86,0,IS_GENUINE,0,x86,win8defender,HDD,windows10,1,c213a2a3f0766325e063e84d39a99de9,0,Home,0,th2,Retail,Update,Windows.Desktop,RequireAdmin,1
8.0,0,0,0,Desktop,UNKNOWN,256,0,Volume:GVLK,amd64,0,IS_GENUINE,0,x64,win8defender,UNKNOWN,windows10,1,460afba6fb897615ced9ea7e7de8a805,0,Pro,0,rs3,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,7fa86442279b6f692a69186046a599c7,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
10.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,4a9230c06a0611a2be59fbc53f238185,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,1
10.0,0,1,0,Desktop,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows8,1,ad1cc46a8907d874f5306d7dd7499a18,0,Pro,0,windows8.1,Retail,Update,Windows.Desktop,RequireAdmin,0
1.0,0,0,0,Desktop,FullAuto,256,0,Retail,amd64,0,INVALID_LICENSE,0,x64,win8defender,HDD,windows10,1,18147d01b04294cf8456f52fd552b148,0,Pro,0,rs4,Retail,Update,Windows.Desktop,RequireAdmin,1
3.0,0,1,0,Notebook,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,6e2d4cbb20ee12d4cdd4aaf72da4d879,0,Home,0,rs3,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
15.0,1,1,0,Convertible,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,a64207931f7feccb97bde057ad571aab,0,Home,0,rs3,Retail,Update,Windows.Desktop,RequireAdmin,0
10.0,1,0,0,Notebook,FullAuto,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,18015874d9409faab2f0e18943b4a8e2,0,Home,0,rs4,Retail,IBSClean,Windows.Desktop,ExistsNotSet,1
11.0,0,1,0,Notebook,FullAuto,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,fd7afdded30dac92d56cac14a3efbf5d,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,RequireAdmin,0
15.0,0,1,0,Notebook,Notify,768,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,0d6b9d65ed29b327614dfb4d71f0cfde,0,Home,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,1
5.0,0,0,0,Notebook,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,ab0c9ec4ba13efd14b0d1381b9773ed0,0,Education,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
3.0,0,1,0,Desktop,FullAuto,256,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,SSD,windows10,1,7c5068184672512c0d040788cbadbfdf,0,Pro,0,rs4,Retail,UUPUpgrade,Windows.Desktop,ExistsNotSet,0
2.0,0,0,0,AllInOne,FullAuto,256,0,Retail,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,73dfeb67cdf8842aa9901dd64c863743,0,Pro,0,rs4,Retail,Upgrade,Windows.Desktop,ExistsNotSet,1
7.0,0,1,0,AllInOne,Notify,768,0,OEM:DM,amd64,0,IS_GENUINE,0,x64,win8defender,HDD,windows10,1,3b436cea2e572d157c3415b64e479909,1,Home,0,rs2,Retail,Update,Windows.Desktop,RequireAdmin,0
